st,rptdate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c18,c19,c21,c22,c23,c24,c25,c27,c29,c30,c31,c32,c33,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51
WI,1/31/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,2/28/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,3/31/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,4/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,5/31/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,9/30/2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,4/30/2020,0,2,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,7/31/2020,0,3,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,8/31/2020,0,12,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,9/30/2020,0,12,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,10/31/2020,0,12,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,11/30/2020,0,17,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WI,12/31/2020,4469,36,236,0,0,0,0,0,0,0,0,8634,382,489,0,0,13,0,0,0,0,2,0,0,17629,17249,64,18,6,5846827,5772569,9676,3803,2220,8828,5,0,548,2,0,70,0,0,0,0,0
WI,1/31/2021,304,36,25,0,0,0,0,0,0,0,0,4698,382,283,0,0,4,0,2,0,0,0,0,0,2115,2018,26,14,0,1139770,1106592,3314,3240,0,995,14,0,98,0,0,35,0,0,0,0,0
WI,2/28/2021,160,20,21,0,0,0,0,0,0,0,0,933,266,153,0,0,0,0,3,0,0,0,0,0,984,952,3,3,0,740303,720966,1594,1110,0,486,3,0,42,0,0,33,0,0,0,0,0
WI,3/31/2021,17,8,1,0,0,0,0,0,0,0,0,263,128,51,0,0,0,0,0,0,0,0,0,0,872,836,6,0,6,452026,441148,2220,0,2220,452,0,6,9,0,0,3,0,0,0,0,0
WI,4/30/2021,123,13,8,0,0,0,0,0,0,0,0,249,57,15,0,0,1,0,0,0,0,0,0,0,975,925,30,0,0,664997,642513,10451,10451,0,482,26,0,14,0,0,0,0,0,0,0,0
WI,5/31/2021,46,3,7,0,0,0,0,0,0,0,0,325,73,1,0,0,3,0,0,0,0,0,0,0,620,591,4,4,0,421234,405516,1480,1480,0,280,3,0,5,0,0,5,0,0,0,0,0
WI,6/30/2021,27,4,3,0,0,0,0,0,0,0,0,162,30,27,0,0,0,0,0,0,0,0,0,0,354,341,9,9,0,204884,201379,2664,2664,0,138,9,0,7,0,0,3,0,0,0,0,0
WI,7/31/2021,69,1,2,0,0,0,0,0,0,0,0,91,5,24,0,0,1,0,0,0,0,0,0,0,449,426,6,6,0,247468,240246,2533,2220,0,201,6,0,5,0,0,0,0,0,0,0,0
WI,8/31/2021,18,3,0,0,0,0,0,0,0,0,0,40,1,24,0,0,0,5,0,0,0,0,0,0,358,317,0,0,0,156865,141068,1096,0,0,88,0,0,6,0,0,0,0,0,0,0,0
WI,9/30/2021,32,0,1,0,0,0,0,0,0,0,0,56,20,11,0,0,0,0,0,0,0,0,0,0,235,223,0,0,0,127329,124067,228,0,0,99,0,0,8,0,0,0,0,0,0,0,0
WV,1/31/1975,937,88,24,9,1,0,39,0,0,0,0,273,67,6,0,0,1,0,0,0,0,8,1,0,5,5,1,0,0,242,242,68,0,0,5,0,1,0,0,0,0,0,0,88,1,0
WV,2/28/1975,1278,169,59,16,1,0,58,4,0,0,0,3048,365,212,0,0,30,8,0,0,0,122,7,0,4983,4956,333,0,0,230861,230084,18143,0,0,1584,22,72,0,0,0,0,0,0,169,1,4
WV,3/31/1975,956,178,30,12,0,0,46,6,0,0,0,4692,656,239,0,0,46,6,0,0,0,213,8,0,9695,9576,837,160,545,478979,475882,46413,9114,34737,1208,23,77,0,0,0,0,0,0,178,0,6
WV,4/30/1975,1196,200,24,17,1,0,51,2,0,0,0,6299,1004,417,0,0,91,6,0,0,0,320,21,0,13691,13537,1123,238,762,698667,693336,65569,14117,49215,1153,17,80,358,4,17,0,0,0,200,1,2
WV,5/31/1975,1338,224,37,10,1,0,50,3,0,0,0,6468,967,433,0,0,72,3,0,0,0,286,14,0,13674,13492,1069,205,762,738734,733296,63317,11838,48592,1533,12,84,1025,21,51,0,0,0,224,1,3
WV,6/30/1975,1459,263,155,6,1,0,52,0,0,0,0,7225,1046,535,0,0,38,9,0,0,0,287,12,0,15582,15367,1008,136,749,888061,879614,58274,7332,48292,1947,7,74,734,14,41,0,0,0,263,1,0
WV,7/31/1975,1790,396,93,13,0,0,52,2,0,0,0,8603,1394,597,0,0,39,6,0,0,0,331,9,0,19270,19026,1171,110,899,1122772,112309,67829,6169,58319,1896,9,94,860,10,48,0,0,0,396,0,2
WV,8/31/1975,1665,271,84,8,1,0,40,6,0,0,0,8958,1354,574,0,0,42,5,0,0,0,285,9,0,19464,19196,1061,89,780,1104179,1094019,60509,4548,52277,2067,12,67,1000,9,50,0,0,0,271,1,6
WV,9/30/1975,1358,253,104,9,2,0,53,3,0,0,0,9493,1791,609,0,0,43,8,0,0,0,270,11,0,20698,20330,1063,146,759,1157034,1143354,61255,7488,50857,2052,19,76,1223,6,53,0,0,0,253,2,3
WV,10/31/1975,1332,201,106,15,0,0,36,1,0,0,0,8996,1585,638,0,0,51,6,0,0,0,277,11,0,18863,18498,1039,155,716,1033348,1020242,61308,7659,49406,1503,13,62,1172,4,43,0,0,0,201,0,1
WV,11/30/1975,1367,216,113,7,0,0,36,2,0,0,0,7459,1206,551,0,0,48,2,0,0,0,204,6,0,15390,15159,809,124,542,834465,826223,46275,6015,37002,1567,9,44,1115,11,36,0,0,0,216,0,2
WV,12/31/1975,1372,227,98,8,3,0,47,2,0,0,0,8752,1380,630,0,0,47,2,0,0,0,305,10,0,17044,16772,879,112,600,919393,908894,50202,5164,41308,1441,11,51,1021,7,43,0,0,0,227,3,2
WV,1/31/1976,1350,187,96,9,1,0,37,2,0,0,0,7067,1004,663,0,0,39,8,0,0,0,252,10,0,18121,17830,1214,138,900,991311,980066,70776,6305,59877,1703,12,92,1101,9,48,0,0,0,187,1,2
WV,2/29/1976,1039,13,87,9,3,0,46,1,0,0,0,6292,896,603,0,0,36,4,1,0,0,266,5,1,14636,14413,983,115,715,806956,799524,56499,4625,48636,1466,13,69,874,3,47,0,0,0,13,3,1
WV,3/31/1976,1068,146,179,13,0,0,55,2,0,0,0,7396,1028,590,0,0,70,9,5,0,0,337,20,15,16967,16664,1274,197,862,922316,910897,74443,9365,61103,1683,24,100,936,7,41,0,0,0,146,0,2
WV,4/30/1976,1033,149,131,12,1,0,65,1,0,0,0,6291,768,557,0,0,58,9,1,0,0,360,11,4,13673,13432,1312,200,907,723526,715567,79154,8869,65880,1196,17,110,1053,14,41,0,0,0,149,1,1
WV,5/31/1976,956,79,100,4,0,0,42,3,0,0,0,4999,628,465,0,0,43,4,2,0,0,311,22,13,10702,10505,1138,142,876,556148,550644,74039,7323,63957,1048,12,91,658,13,38,0,0,0,79,0,3
WV,6/30/1976,1122,122,162,6,1,0,69,1,0,0,0,6010,757,575,0,0,46,4,3,0,0,383,17,7,12705,12547,1228,135,957,670950,664944,80982,6973,70857,1260,9,80,736,7,63,0,0,0,122,1,1
WV,7/31/1976,1239,97,116,13,5,0,46,1,0,0,0,5664,626,490,0,0,44,6,10,0,0,308,18,4,12103,11947,1081,115,857,646147,639885,74298,7168,64021,1267,9,75,664,10,63,0,0,0,97,5,1
WV,8/31/1976,1101,108,148,10,2,0,46,4,0,0,0,5904,649,503,0,0,51,7,2,0,0,316,26,9,13170,12978,1032,131,822,695609,688017,68575,6798,59611,1397,16,82,666,6,53,0,0,0,108,2,4
WV,9/30/1976,876,90,104,4,3,0,32,2,0,0,0,5725,568,478,0,0,59,11,3,0,0,276,25,5,12564,12384,970,158,719,660399,654486,62842,7896,51929,1093,14,62,708,6,43,0,0,0,90,3,2
WV,10/31/1976,884,89,84,8,1,0,28,1,0,0,0,5023,515,324,0,0,49,11,2,0,0,218,19,1,11270,11066,819,142,604,601433,593962,53395,7565,43532,1026,11,54,793,5,45,0,0,0,89,1,1
WV,11/30/1976,950,99,101,8,2,0,35,1,0,0,0,5497,608,469,0,0,58,4,1,0,0,305,18,2,11343,11166,731,141,535,613166,606475,46238,8011,36767,1090,11,50,643,12,36,0,0,0,99,2,1
WV,12/31/1976,967,91,108,13,2,0,26,1,0,0,0,5653,573,466,0,0,45,7,7,0,0,206,11,13,11986,11762,781,157,584,650522,641818,50660,10390,39217,1022,15,56,673,6,37,0,0,0,91,2,1
WV,1/31/1977,964,112,116,6,2,0,38,0,0,0,0,5869,530,473,0,0,53,11,6,0,0,203,10,7,11195,11008,742,159,524,611900,603550,47488,9553,36555,1105,14,49,642,11,26,0,0,0,112,2,0
WV,2/28/1977,836,95,106,7,1,0,39,2,0,0,0,5091,512,501,0,0,49,13,11,0,0,195,19,3,11512,11320,844,196,564,624848,616256,55481,12918,40936,1168,22,55,636,12,34,0,0,0,95,1,2
WV,3/31/1977,998,125,159,7,0,0,61,2,0,0,0,5682,653,579,0,0,54,7,8,0,0,297,29,10,14030,13703,1097,193,816,754884,742193,76058,11425,62774,1506,13,116,709,10,38,0,0,0,125,0,2
WV,4/30/1977,783,91,122,4,0,0,34,0,0,0,0,9085,951,628,0,0,75,6,9,0,0,500,39,13,12046,11791,1119,190,831,645858,635931,77374,11207,64387,1218,18,97,722,14,31,0,0,0,91,0,0
WV,5/31/1977,811,95,7,6,0,0,32,1,0,0,0,8560,995,647,0,0,64,10,7,0,0,488,36,16,10343,10146,1013,141,798,562109,553515,71604,9462,60327,1030,14,70,611,7,45,0,0,0,95,0,1
WV,6/30/1977,848,96,79,10,1,0,31,1,0,0,0,7951,1018,618,0,0,64,10,12,0,0,375,16,16,10050,9880,775,127,589,550792,544534,57334,10179,45224,1070,14,51,48,6,37,0,0,0,96,1,1
WV,7/31/1977,750,55,64,1,0,0,23,3,0,0,0,6927,811,535,0,0,62,4,12,0,0,282,28,21,9047,8898,704,134,507,492518,487068,50496,9720,38792,986,15,45,501,8,33,0,0,0,55,0,3
WV,8/31/1977,60,45,33,0,0,0,2,1,0,0,0,1138,472,348,0,0,5,4,3,0,0,39,6,11,2787,2731,202,30,154,147790,146270,14216,2073,11344,582,4,30,100,5,10,0,0,0,45,0,1
WV,9/30/1977,794,85,59,5,3,0,13,5,0,0,0,3716,551,287,0,0,25,2,0,0,0,93,16,4,3601,3559,193,38,127,203242,201816,13881,3430,9422,3601,6,19,157,3,8,0,0,0,85,3,5
WV,10/31/1977,728,62,67,0,0,0,12,3,0,0,0,5411,646,333,0,0,25,3,2,0,0,112,16,12,6696,6578,281,49,195,379840,375696,19154,3212,14917,826,6,21,226,3,10,0,0,0,62,0,3
WV,11/30/1977,787,65,69,5,0,0,10,2,0,0,0,7377,704,396,0,0,43,8,4,0,0,142,22,0,8510,492,355,75,238,487806,35317,25855,5786,18997,902,9,31,201,2,4,0,0,0,65,0,2
WV,12/31/1977,674,59,89,9,1,0,10,2,0,0,0,7442,570,410,0,0,56,4,8,0,0,125,22,14,9761,9588,372,79,256,574278,567732,26894,5255,20832,860,7,23,587,5,14,0,0,0,59,1,2
WV,1/31/1978,696,57,77,2,1,0,16,1,0,0,0,7742,651,410,0,0,66,4,4,0,0,169,18,4,9425,9295,431,120,267,572384,566602,31598,8991,21267,962,17,33,18,4,13,0,0,0,57,1,1
WV,2/28/1978,168,23,100,2,1,0,3,0,0,0,0,2198,261,281,0,0,21,3,1,0,0,56,10,3,4322,4240,236,40,150,264000,23171,16449,3725,11613,756,7,29,183,1,5,0,0,0,23,1,0
WV,3/31/1978,3,7,14,1,0,0,0,0,0,0,0,17,117,122,0,0,2,10,0,0,0,0,0,5,228,207,4,1,3,11749,11165,293,128,165,56,0,1,5,1,0,0,0,0,7,0,0
WV,4/30/1978,0,8,5,0,0,0,0,0,0,0,0,0,91,23,0,0,0,6,0,0,0,0,0,0,25,25,1,0,1,1677,1677,87,0,87,6,0,1,3,0,0,0,0,0,8,0,0
WV,5/31/1978,0,22,5,0,1,0,0,0,0,0,0,2,113,47,0,0,0,0,3,0,0,0,0,0,19,19,0,0,0,605,605,0,0,0,2,0,0,1,0,0,0,0,0,22,1,0
WV,6/30/1978,0,14,1,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,2,0,11,11,1,1,0,674,674,58,58,0,0,0,0,0,0,0,0,0,0,14,0,0
WV,7/31/1978,0,13,0,0,0,0,0,1,0,0,0,0,88,0,0,0,0,0,0,0,0,0,2,0,23,23,2,2,0,2059,2059,44,44,0,2,1,0,2,0,0,0,0,0,13,0,1
WV,8/31/1978,0,4,0,0,0,0,0,1,0,0,0,0,63,0,0,0,0,0,0,0,0,0,2,0,6,6,0,0,0,360,360,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1
WV,9/30/1978,0,3,0,0,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,23,23,1,0,1,1176,1176,87,0,87,3,0,1,1,0,0,0,0,0,3,1,0
WV,10/31/1978,0,4,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,7,3,0,0,0,202,90,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1
WV,11/30/1978,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,12/31/1978,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,1/31/1979,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,2/28/1979,0,2,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
WV,3/31/1979,432,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,4/30/1979,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,5/31/1979,0,5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
WV,6/30/1979,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,7/31/1979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,9/30/1979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,10/31/1979,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,11/30/1979,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
WV,12/31/1979,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
WV,1/31/1980,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
WV,2/29/1980,35,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
WV,3/31/1980,45,1,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,4/30/1980,27,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,5/31/1980,54,0,0,0,0,0,0,0,0,0,0,0,280,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,6/30/1980,4152,82,108,5,0,0,27,1,0,0,0,2006,372,50,0,0,3,2,0,0,0,20,12,0,506,0,0,0,0,55206,0,2133,608,1525,0,0,0,0,0,0,0,0,0,82,0,1
WV,7/31/1980,3057,56,236,1,0,1,15,0,0,0,0,17877,538,872,0,0,13,0,0,0,0,94,3,0,22444,22201,660,171,416,2191095,2175644,59536,16364,43172,2832,17,43,2,0,0,0,0,0,56,0,0
WV,8/31/1980,2534,70,162,2,0,0,0,0,0,58,5,20190,418,1161,1,0,32,0,0,0,0,81,5,0,28429,27983,747,184,433,2739413,2711797,70066,18341,44829,2875,13,39,3,1,0,0,0,0,70,0,0
WV,9/30/1980,2140,269,134,1,0,3,8,2,2,194,14,21634,1353,1185,0,0,27,2,12,6,2,68,6,2,29588,28977,734,145,421,2935140,2894949,66332,13248,44471,2803,13,38,3089,38,49,0,0,0,269,0,2
WV,10/31/1980,1884,111,174,1,0,1,9,0,2,341,20,17990,1146,1137,1,0,31,14,6,2,0,82,8,5,25692,24971,581,107,327,2634123,2583084,52470,11080,34939,2274,11,36,2122,6,17,0,0,0,111,0,0
WV,11/30/1980,1864,126,143,0,1,0,11,2,1,261,11,13558,1064,908,2,0,16,2,2,5,0,59,8,2,18031,17428,382,81,301,1828487,1783282,40740,8506,32234,2114,6,33,1543,6,23,0,0,0,126,1,2
WV,12/31/1980,2528,161,176,0,0,1,7,3,0,297,7,17608,1217,1304,6,0,20,4,7,1,0,78,3,7,23802,23082,578,89,327,2411752,2358493,49916,8090,34941,2997,11,29,1381,5,23,0,0,0,161,0,3
WV,1/31/1981,2201,203,236,1,0,0,5,0,2,269,12,15430,1363,1410,1,0,10,2,3,3,0,48,14,8,21311,20688,524,89,291,2171329,2125033,46478,9232,30998,2683,13,39,1321,5,21,0,0,0,203,0,0
WV,2/28/1981,2254,77,220,1,0,1,13,1,2,310,3,14914,784,1247,2,0,22,0,2,2,2,62,26,16,21415,20875,556,84,344,2177528,2141260,51654,8854,38149,2995,8,50,1256,3,11,0,0,0,77,0,1
WV,3/31/1981,2170,60,225,3,0,0,12,2,0,255,8,18313,689,1473,0,0,17,0,3,0,0,69,21,4,24735,24063,620,131,362,2596626,2552834,55925,11071,40438,2725,13,37,1343,11,24,0,0,0,60,0,2
WV,4/30/1981,1905,53,207,1,0,0,9,1,0,342,3,17575,618,1448,3,0,14,0,4,4,0,91,11,0,23577,22909,612,120,362,2544162,2504288,56636,11262,40282,2458,11,47,1861,7,23,0,0,0,53,0,1
WV,5/31/1981,1772,51,191,9,0,1,9,1,1,400,17,14062,501,1310,1,0,37,0,0,4,0,58,4,7,17813,17271,655,166,363,1912151,1878265,59270,13896,40424,1712,32,33,1303,6,19,0,0,0,51,0,1
WV,6/30/1981,1891,43,206,2,0,0,8,0,2,404,7,13541,594,1060,5,0,26,0,4,6,0,53,8,6,16747,16129,667,177,347,1833195,1794382,56879,13559,38976,1839,8,31,1242,11,23,0,0,0,43,0,0
WV,7/31/1981,1946,20,171,2,0,0,13,0,1,301,6,11889,195,789,1,0,19,0,0,4,0,43,0,1,15123,14580,594,144,313,1660885,1626245,49457,10889,34894,1784,6,35,1012,18,30,0,0,0,20,0,0
WV,8/31/1981,2149,16,140,2,0,0,3,0,1,383,2,11709,98,445,1,0,14,0,0,6,0,44,2,2,14219,13763,14046,80,250,1508581,1479639,37511,4647,28385,2127,16,30,761,5,11,0,0,0,16,0,0
WV,9/30/1981,908,9,83,1,0,0,5,0,0,198,7,9819,68,222,2,0,12,0,0,0,0,28,0,0,11587,11148,335,88,184,1213419,1189045,27094,4030,21041,1402,7,20,508,3,13,0,0,0,9,0,0
WV,10/31/1981,27,1,4,0,0,0,0,0,0,0,0,107,4,3,0,0,0,0,3,0,0,1,0,0,120,117,6,3,1,12069,11895,494,215,116,22,1,0,11,0,0,0,0,0,1,0,0
WV,11/30/1981,0,0,2,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,22,22,3,0,3,3539,3539,1516,0,1120,2,0,0,1,0,0,0,0,0,0,0,0
WV,12/31/1981,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,368,368,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WV,1/31/1982,5,32,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,1490,1490,99,0,0,3,0,0,0,0,0,0,0,0,32,0,0
WV,2/28/1982,0,79,0,0,0,0,0,0,0,0,10,1,158,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,2088,2088,0,0,0,1,0,0,0,0,0,0,0,0,79,0,0
WV,3/31/1982,0,189,0,0,0,0,0,1,0,0,12,0,293,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,221,221,0,0,0,0,0,0,0,0,0,0,0,0,189,0,1
WV,4/30/1982,4591,167,229,18,0,2,61,1,4,161,48,804,303,31,0,0,1,0,1,1,0,11,1,0,798,787,17,2,11,93816,92781,1920,441,1420,766,2,7,0,0,0,0,0,0,167,0,1
WV,5/31/1982,2691,174,218,9,1,0,15,0,2,636,39,19931,976,1247,2,0,80,4,4,5,0,225,0,16,20307,19886,414,76,242,2434603,2401061,42514,9453,28846,5393,20,54,1,0,0,0,0,0,174,1,0
WV,6/30/1982,2319,217,193,6,0,0,9,0,5,605,72,31025,1796,1744,0,0,102,6,3,0,0,270,0,38,31941,31264,543,107,303,3923462,3869664,57038,14848,36656,2717,6,10,2,0,0,0,0,0,217,0,0
WV,7/31/1982,2489,160,166,9,1,2,6,0,0,609,37,26362,1664,1586,0,1,79,8,5,0,0,173,2,21,27129,26434,385,80,186,3388318,3331967,38333,11940,22174,1991,11,5,3869,12,38,0,0,0,160,1,0
WV,8/31/1982,3184,145,229,10,0,2,7,0,1,1001,35,25274,1784,1506,0,0,85,2,11,0,0,77,0,7,26152,25490,244,95,81,3304136,3254923,23669,13243,8686,3930,10,7,1853,4,12,0,0,0,145,0,0
WV,9/30/1982,2461,162,149,9,1,3,4,1,0,957,32,25444,1318,1209,0,0,76,2,11,0,0,69,0,2,26080,25417,214,88,71,3213713,3163718,19065,8978,7811,2479,9,6,1381,7,6,0,0,0,162,1,1
WV,10/31/1982,2755,135,156,8,0,1,6,0,0,1155,39,24501,1077,1168,1,1,81,2,8,0,0,63,0,0,25136,24471,189,88,63,3153601,3103791,19704,9710,7716,2443,11,4,2435,7,7,0,0,0,135,0,0
WV,11/30/1982,4137,154,164,8,0,1,5,0,2,2055,55,29253,1243,920,1,0,72,0,11,0,0,66,0,8,29453,28676,181,78,70,3820518,3761410,19554,8798,8959,4312,9,7,1844,5,4,0,0,0,154,0,0
WV,12/31/1982,4373,169,208,4,0,0,1,0,0,2014,61,37707,1238,1103,0,0,73,0,9,1,0,61,4,6,38336,37471,178,77,61,5185390,5116216,17288,8173,7338,4387,6,3,2031,5,6,0,0,0,169,0,0
WV,1/31/1983,3157,133,162,2,0,1,0,0,1,1768,30,36070,1322,1139,1,0,68,0,5,0,0,30,0,1,36515,35754,150,64,27,4972510,4910869,11905,6100,2827,3294,3,1,2917,6,0,0,0,0,133,0,0
WV,2/28/1983,3959,125,207,1,0,1,4,0,0,2450,37,32753,1319,1150,0,0,47,0,9,1,0,23,0,0,33217,32458,126,55,23,4567406,4510350,11466,5791,3113,4041,2,3,2789,6,5,0,0,0,125,0,0
WV,3/31/1983,5146,114,197,9,1,0,2,0,0,3559,43,41313,1328,1590,0,1,35,2,11,0,0,26,0,2,41974,40986,139,53,27,5891218,5817384,13241,7307,3338,4809,4,3,2594,5,0,0,0,0,114,1,0
WV,4/30/1983,3812,88,129,3,0,0,7,1,0,2817,5,37262,1718,1060,0,0,39,4,2,0,0,39,1,2,37651,36776,121,36,40,5496677,5428562,11011,3605,5144,3688,6,5,2792,2,3,0,0,0,88,0,1
WV,5/31/1983,4549,57,164,4,0,0,5,0,0,3502,6,39865,1127,851,0,0,50,5,0,1,0,55,8,0,39037,38063,150,38,53,5820928,5740845,13382,3120,6652,4661,3,5,2752,2,4,0,0,0,57,0,0
WV,6/30/1983,4723,47,182,9,0,0,3,0,0,3980,4,45787,763,847,2,0,65,8,0,1,0,60,2,4,45781,44705,177,61,59,6978832,6892850,18743,7588,7542,5022,7,1,3080,4,3,0,0,0,47,0,0
WV,7/31/1983,4450,46,198,5,0,1,1,0,0,3549,10,39463,534,613,0,0,66,3,1,1,0,23,0,1,40328,39229,144,63,26,6187873,6091898,13958,8488,3097,3758,6,1,3229,2,5,0,0,0,46,0,0
WV,8/31/1983,4747,19,178,14,0,0,0,0,0,3846,22,46521,205,637,0,0,84,0,2,0,0,7,0,0,46825,45407,178,99,7,6894749,6770181,14528,10720,647,5459,14,0,3333,5,1,0,0,0,19,0,0
WV,9/30/1983,3167,4,109,4,0,0,0,0,0,2931,2,37103,120,383,1,0,91,0,0,0,0,4,0,0,36636,35452,148,91,4,5129889,5037085,13090,10427,120,3141,5,0,2376,10,0,0,0,0,4,0,0
